 11 1802.755801 3.965E-28 3.267E-02.03680.250 3391.12620.370.001500          0 2 0          0 1 0 12  3 10       13  0 13      434223807294713152    75.0   81.0
 11 1802.771854 1.916E-26 9.551E+00.08770.391 3626.92230.72-.000330          0 3 0          0 2 0  6  3  4        5  2  3      464426807294713152    39.0   33.0
 11 1802.786099 4.727E-25 9.614E+00.05770.315 2841.43080.52-.011310          0 2 0          0 1 0 10  2  8        9  3  7      464426807294713152    21.0   19.0
 11 1802.884715 2.763E-28 3.415E-04.08700.352 2392.59260.70-.006720          0 0 1          0 1 0  6  0  6        7  2  5      534223807294713152    39.0   45.0
 11 1802.925478 1.072E-29 5.332E-02.08990.412 3746.77590.72-.006050          0 1 1          0 2 0  3  2  1        4  4  0      434233807294713152     7.0    9.0
 11 1802.936083 6.553E-30 2.516E-04.02200.195 3291.14830.200.001720          0 1 0          0 0 0 16  4 13       17  1 16      474233807260713049    99.0  105.0
 11 1802.992734 5.352E-28 2.747E+01.02580.281 4714.81880.150.000460          0 3 0          0 2 0 12  2 11       11  1 10      434223807294713152    75.0   69.0
 11 1802.993207 7.147E-25 1.666E-04.09030.391  326.62550.720.003740          0 1 0          0 0 0  4  4  0        5  1  5      574426307260713049     9.0   11.0
 11 1803.027620 2.225E-29 1.152E+01.08710.412 5021.39130.710.003770          0 4 0          0 3 0  5  3  2        4  2  3      434233807294713152    33.0   27.0
 11 1803.367450 3.445E-25 2.516E-04.08620.371  602.77350.730.001780          0 1 0          0 0 0  5  5  1        6  2  4      574426307260713049    11.0   13.0
 11 1803.495519 2.159E-30 4.545E-03.10160.434 3500.51070.75-.020960          1 1 0          0 2 0  2  0  2        3  3  1      432230807294713152     5.0    7.0
 11 1803.573056 1.807E-28 2.282E-05.03200.235 2073.51560.32-.001230          0 1 0          0 0 0 13  2 11       14  1 14      574233807260713049    81.0   87.0
 11 1803.786840 7.553E-25 1.033E+00.04350.281 2321.81210.430.004760          0 1 0          0 0 0 12  6  6       11  7  5      574426807260713049    25.0   23.0
 11 1804.047871 1.532E-28 9.424E+00.04200.315 4715.96690.350.002370          1 1 0          1 0 0 10  2  9        9  1  8      434233807294713152    63.0   57.0
 11 1804.112884 8.403E-30 6.421E-02.09570.412 3927.80280.73-.005490          0 1 1          1 0 0  5  1  4        4  1  3      434233807294713152    11.0    9.0
 11 1804.153687 6.018E-30 1.971E+00.05990.221 5152.96450.61-.018880          0 2 0          0 1 0 16  5 12       15  6  9      432230807294713152    99.0   93.0
 11 1804.191572 1.311E-29 1.150E+01.08770.391 5164.03120.72-.000330          0 4 0          0 3 0  6  3  4        5  2  3      434233807294713152    39.0   33.0
 11 1804.251315 4.352E-30 3.365E-10.08330.391  325.34790.690.000000          0 1 0          0 0 0  4  4  1        5  0  5     q5322308079917122 0    27.0   33.0
 11 1804.498390 3.108E-26 9.072E+00.08710.412 3482.06460.710.003770          0 3 0          0 2 0  5  3  2        4  2  3      464426307294713152    33.0   27.0
 11 1804.610180 2.903E-24 3.323E-04.08520.371  447.25240.700.003780          0 1 0          0 0 0  5  4  1        6  1  6      574426307260713049    33.0   39.0
 11 1804.730032 1.263E-29 3.072E-02.09910.456 3825.21300.750.009100          0 1 1          0 0 1  3  3  1        2  0  2      534233807294713152    21.0   15.0
 11 1804.746222 1.131E-27 1.401E-03.08150.352 2392.59260.710.003560          0 2 0          0 1 0  6  5  2        7  2  5      534223807294713152    39.0   45.0
 11 1804.747558 3.806E-30 7.120E-01.06690.235 4784.99970.59-.016580          1 0 0          0 1 0 14  5  9       14  6  8      432230807294713152    29.0   29.0
 11 1804.809375 1.325E-28 3.529E-01.03190.250 3879.72080.27-.013560          0 0 1          0 1 0 12  3 10       13  3 11      434233807294713152    25.0   27.0
 11 1804.887431 4.358E-29 2.013E+00.07680.333 4387.35720.680.003470          0 3 0          1 0 0  8  5  3        8  0  8      434233807294713152    17.0   17.0
 11 1804.951898 1.152E-30 9.211E-03.08340.371 4197.33880.72-.001750          0 1 1          0 2 0  6  3  3        6  5  2      432230807294713152    39.0   39.0
 11 1804.998751 2.096E-30 7.182E-10.07810.371  446.69660.670.000000          0 1 0          0 0 0  5  4  2        6  0  6     q5322308079917122 0    11.0   13.0
 11 1805.093435 2.187E-28 3.189E-01.06510.265 3738.54330.57-.008390          0 0 1          0 1 0 11  3  8       12  3  9      534233807294713152    23.0   25.0
 11 1805.146410 1.294E-21 8.195E-02.08950.447  325.34790.690.005030          0 1 0          0 0 0  5  3  2        5  0  5      577421307267662449    33.0   33.0
 11 1805.183603 4.862E-28 3.956E-04.08730.371 2271.71230.70-.016150          0 0 1          0 1 0  5  1  5        6  3  4      534223807294713152    33.0   39.0
 11 1805.195959 9.686E-30 5.933E-01.03540.281 4714.81880.28-.013900          1 1 0          0 2 0 10  2  9       11  1 10      434233807294713152    63.0   69.0
 11 1805.270419 3.965E-30 2.534E+00.06840.315 4971.26060.59-.007910          1 1 0          1 0 0 10  3  7        9  4  6      432230807294713152    21.0   19.0
 11 1805.325444 1.814E-23 1.656E+00.09450.456 1821.59680.740.003680          0 2 0          0 1 0  5  2  3        4  1  4      564626307294 13152    33.0   27.0
 11 1805.351862 2.185E-28 2.494E-08.08330.391  446.51070.690.000000          0 1 0          0 0 0  5  4  1        5  2  3     q5422308079917122 0    33.0   33.0
 11 1805.425197 3.317E-30 9.272E-01.05700.298 5027.07400.52-.020130          1 1 0          0 2 0 10  4  7       10  5  6      432230807294713152    63.0   63.0
 11 1805.592482 2.647E-25 5.092E-01.07280.412 2129.61870.63-.005420          1 0 0          0 1 0  3  3  1        4  4  0      564426807294713152     7.0    9.0
 11 1805.745451 7.874E-25 5.049E-01.07390.412 2129.59920.64-.003670          1 0 0          0 1 0  3  3  0        4  4  1      564426307294713152    21.0   27.0
 11 1805.803092 2.409E-28 3.521E+00.08420.371 4350.69930.710.000640          0 1 1          0 0 1  7  3  5        6  2  4      434233807294713152    45.0   39.0
 11 1805.926078 7.065E-24 2.078E+00.04350.250 2246.88480.36-.006070          0 1 0          0 0 0 13  3 10       13  2 11      577421307267712449    81.0   81.0
 11 1805.931440 7.427E-29 3.417E+00.07580.333 4386.31320.70-.005470          0 3 0          0 2 0  8  5  3        8  4  4      434436807294713152    17.0   17.0
 11 1806.131366 2.272E-30 7.025E-01.05630.298 5027.07400.51-.014170          0 1 1          0 2 0  9  5  5       10  5  6      432230807294713152    57.0   63.0
 11 1806.141433 7.115E-29 6.929E-01.09450.412 3977.26160.740.003680          0 1 1          0 0 1  5  2  3        4  1  4      434233807294713152    11.0    9.0
 11 1806.205310 4.182E-29 1.589E-05.03170.235 2073.51550.320.001100          0 1 0          0 0 0 13  3 11       14  0 14      574233807260713049    27.0   29.0
 11 1806.243918 3.945E-28 3.463E-01.03310.250 3877.08870.28-.018700          0 0 1          0 1 0 12  2 10       13  2 11      534223807294713152    75.0   81.0
 11 1806.349040 7.518E-29 1.243E-08.07340.352  586.24350.650.000000          0 1 0          0 0 0  7  2  5        7  0  7     q5422308079917122 0    45.0   45.0
 11 1806.391540 1.154E-26 4.970E+00.04940.281 3487.39930.460.005610          0 2 0          0 1 0 11  5  7       11  4  8      464426807294713152    23.0   23.0
 11 1806.483993 1.308E-29 7.923E-01.05390.371 4613.57320.57-.007280          0 1 1          0 0 1  6  6  0        6  5  1      434233807294713152    39.0   39.0
 11 1806.530130 4.360E-30 7.922E-01.05370.371 4613.52630.57-.007210          0 1 1          0 0 1  6  6  1        6  5  2      432230807294713152    13.0   13.0
 11 1806.813405 5.206E-30 4.134E-02.08810.371 4195.47730.720.004720          0 1 1          0 0 1  6  3  3        6  0  6      432230807294713152    39.0   39.0
 11 1806.907310 3.400E-28 7.487E-02.03410.265 3592.42390.30-.019700          1 0 0          0 1 0 12  2 11       12  3 10      434426807294713152    75.0   75.0
 11 1806.908081 6.151E-30 1.668E+00.05600.333 4977.04410.55-.006260          0 1 1          0 0 1  8  6  2        8  5  3      432230807294713152    51.0   51.0
 11 1807.034865 2.554E-29 2.406E+00.04350.250 4643.38020.420.010660          0 2 0          0 1 0 14  6  8       13  7  7      434233807294713152    29.0   27.0
 11 1807.053342 3.635E-30 1.305E+00.05410.352 4782.92000.54-.004430          0 1 1          0 0 1  7  6  1        7  5  2      432230807294713152    15.0   15.0
 11 1807.059166 5.810E-25 7.046E-01.03850.281 2522.26520.410.001250          0 1 0          0 0 0 12  7  6       11  8  3      564426307360713049    75.0   69.0
 11 1807.210354 5.835E-30 1.837E-01.05330.250 4643.87070.56-.040000          0 0 1          0 1 0 14  3 11       13  7  6      432230807294713152    87.0   81.0
 11 1807.234088 1.958E-25 7.125E-01.03870.281 2522.26160.420.001470          0 1 0          0 0 0 12  7  5       11  8  4      574426307260713049    25.0   23.0
 11 1807.306688 1.090E-29 1.303E+00.05340.352 4782.66200.53-.004240          0 1 1          0 0 1  7  6  2        7  5  3      434233807294713152    45.0   45.0
 11 1807.332160 2.852E-29 3.095E-01.08670.352 4033.61460.71-.006530          1 1 0          0 2 0  6  2  4        7  3  5      434223807294713152    13.0   15.0
 11 1807.422025 2.403E-30 8.409E-01.07660.221 5152.96450.70-.031690          1 0 0          0 1 0 15  5 10       15  6  9      432230807294713152    93.0   93.0
 11 1807.479418 1.868E-23 2.721E+00.04770.376 1843.02960.450.004400          0 1 0          0 0 0 11  5  7       11  4  8      574320307274663029    23.0   23.0
 11 1807.502495 3.033E-26 2.455E+00.02990.265 3386.37950.240.001540          0 2 0          0 1 0 12  3 10       12  2 11      464426307294713152    75.0   75.0
 11 1807.576394 7.689E-28 2.219E-01.08960.391 3478.98660.720.005020          0 3 0          0 2 0  5  3  2        5  0  5      434223807294713152    33.0   33.0
 11 1807.587132 2.035E-30 1.842E-07.09400.434 1819.33510.730.000000          0 2 0          0 1 0  5  2  3        3  2  1     q5422308079917122 0    33.0   21.0
 11 1807.703368 5.276E-21 8.748E+00.05300.328  882.89030.300.004760          0 1 0          0 0 0  9  2  8        8  1  7      576421307267662436    19.0   17.0
 11 1807.876223 5.824E-30 3.505E+00.02450.250 5235.95830.16-.001600          0 3 0          0 2 0 13  2 11       13  1 12      432230807294713152    81.0   81.0
 11 1807.880031 2.047E-30 1.659E+00.05420.333 4976.04330.53-.005400          0 1 1          0 0 1  8  6  3        8  5  4      532230807294713152    17.0   17.0
 11 1807.956896 1.530E-30 4.947E-05.06860.315 3141.04610.62-.026820          0 0 1          0 1 0  9  3  7        9  5  4      532230807294713152    57.0   57.0
 11 1808.087626 2.737E-30 3.967E-02.07630.352 4348.41480.650.015700          0 1 1          1 0 0  7  3  5        7  1  6      432230807294713152    45.0   45.0
 11 1808.272420 1.373E-30 1.903E-04.08090.298 3253.73790.72-.012920          0 0 1          0 1 0 11  0 11       10  4  6      432230807294713152    23.0   21.0
 11 1808.358091 2.762E-30 1.922E+00.05450.315 5193.45760.54-.006650          0 1 1          0 0 1  9  6  4        9  5  5      432230807294713152    57.0   57.0
 11 1808.371977 2.753E-23 2.201E+00.03410.226 1962.50690.180.004390          0 1 0          0 0 0 12  4  9       12  3 10      576421307267662449    75.0   75.0
 11 1808.401662 1.078E-29 1.823E+00.04150.281 4958.90110.40-.009340          0 3 0          1 0 0 12  3 10       11  0 11      434233807294713152    75.0   69.0
 11 1808.448893 7.113E-28 4.738E+00.07160.352 4188.39430.66-.005580          0 3 0          0 2 0  7  5  2        7  4  3      434426807294713152    45.0   45.0
 11 1808.604861 3.454E-28 6.926E-01.09450.412 3877.57520.740.003680          1 1 0          1 0 0  5  2  3        4  1  4      434223807294713152    33.0   27.0
 11 1808.610116 6.303E-27 3.311E+00.04250.265 3770.87890.39-.023980          1 0 0          0 1 0 12  3 10       12  4  9      434223807294713152    75.0   75.0
 11 1808.654860 2.008E-22 7.952E-01.02820.226 1327.11000.180.000180          0 1 0          0 0 0 11  1 10       11  0 11      576421307267662449    69.0   69.0
 11 1808.886703 1.867E-30 1.539E-02.06910.352 4232.18450.57-.004360          0 1 1          1 0 0  7  2  6        7  0  7      432230807294713152    45.0   45.0
 11 1808.906954 9.244E-30 4.564E+01.01040.221 5484.0009-.20-.000770          0 3 0          0 2 0 16  0 16       15  1 15      334233807294713152    33.0   31.0
 11 1808.926497 2.774E-29 4.565E+01.01040.221 5483.9952-.20-.000750          0 3 0          0 2 0 16  1 16       15  0 15      434233807294713152    99.0   93.0
 11 1809.001787 1.281E-27 1.379E-01.07330.298 3162.25890.630.009310          1 0 0          0 1 0  9  4  6       10  3  7      534223807294713152    19.0   21.0
 11 1809.013521 9.028E-27 8.567E-02.03460.298 2701.88850.510.003910          0 1 0          0 0 0 11  9  3       10 10  0      474426807260713049    23.0   21.0
 11 1809.013564 2.708E-26 8.565E-02.03460.298 2701.88850.510.003920          0 1 0          0 0 0 11  9  2       10 10  1      474426807260713049    69.0   63.0
 11 1809.099813 1.179E-27 3.792E-01.06440.298 3387.40060.58-.018450          0 0 1          0 1 0  9  5  4       10  5  5      534223807294713152    19.0   21.0
 11 1809.270563 1.804E-30 4.716E-01.03160.265 5064.14210.390.000180          0 2 0          0 1 0 13  9  4       12 10  3      432230807294713152    81.0   75.0
 11 1809.294881 6.674E-23 7.935E-01.02880.227 1327.11760.380.000420          0 1 0          0 0 0 11  2 10       11  1 11      576421307267662449    23.0   23.0
 11 1809.527917 7.608E-29 1.458E-01.04220.250 4052.81090.39-.001670          1 0 0          0 1 0 13  2 11       13  3 10      434233807294713152    81.0   81.0
 11 1809.569921 4.254E-26 2.000E-01.08670.352 2439.95450.71-.006530          1 0 0          0 1 0  6  2  4        7  3  5      564426307294713152    13.0   15.0
 11 1809.595480 3.815E-28 3.811E+00.06740.371 4016.05290.63-.004210          0 3 0          0 2 0  6  5  1        6  4  2      434426807294713152    13.0   13.0
 11 1809.613486 1.991E-29 1.905E+00.03390.250 4871.97880.330.000940          0 2 0          0 1 0 14  7  8       13  8  5      434233807294713152    87.0   81.0
 11 1809.621223 7.074E-30 1.005E+01.02020.265 5186.33730.04-.000120          1 1 0          1 0 0 13  1 13       12  0 12      434233807294713152    27.0   25.0
 11 1809.713781 9.538E-28 2.740E+00.08710.412 3951.31500.710.003770          1 1 0          1 0 0  5  3  2        4  2  3      434223807294713152    33.0   27.0
 11 1809.742311 1.246E-27 2.399E+00.06640.391 3868.98700.64-.005080          0 3 0          0 2 0  5  5  0        5  4  1      434426807294713152    33.0   33.0
 11 1809.810558 3.365E-28 3.399E+00.03160.235 4183.38900.28-.006060          0 2 0          0 1 0 14  3 11       14  2 12      434223807294713152    29.0   29.0
 11 1809.840530 1.368E-25 5.494E+00.06460.298 3224.54660.58-.013120          0 2 0          0 1 0 11  3  8       10  4  7      464426807294713152    69.0   63.0
 11 1809.842668 1.894E-29 1.479E+01.02020.265 5289.15190.04-.000120          0 1 1          0 0 1 13  1 13       12  0 12      434233807294713152    81.0   75.0
 11 1809.855216 4.158E-28 2.401E+00.06530.391 3868.87290.63-.005050          0 3 0          0 2 0  5  5  1        5  4  2      434426807294713152    11.0   11.0
 11 1809.873784 6.305E-30 1.477E+01.02030.265 5289.15260.04-.000160          0 1 1          0 0 1 13  0 13       12  1 12      432230807294713152    27.0   25.0
 11 1810.116510 1.148E-27 3.815E+00.06430.371 4015.51510.59-.003380          0 3 0          0 2 0  6  5  2        6  4  3      434426807294713152    39.0   39.0
 11 1810.192144 3.605E-27 3.793E-01.05630.298 3383.26540.51-.014170          0 0 1          0 1 0  9  5  5       10  5  6      534426807294713152    57.0   63.0
 11 1810.193805 2.390E-28 4.743E+00.06390.352 4186.56920.59-.003770          0 3 0          0 2 0  7  5  3        7  4  4      434436807294713152    15.0   15.0
 11 1810.229916 3.587E-28 5.406E+00.06240.333 4381.73540.58-.004170          0 3 0          0 2 0  8  5  4        8  4  5      434426807294713152    51.0   51.0
 11 1810.246182 1.008E-30 1.062E+00.01730.265 5334.86040.14-.017570          0 0 1          0 1 0 12 11  1       12 11  2      432230807294713152    75.0   75.0
 11 1810.261166 4.178E-29 1.219E-01.06960.265 4123.28530.63-.014100          0 0 1          0 1 0 12  4  8       12  6  7      534233807294713152    75.0   75.0
 11 1810.390387 2.225E-24 1.886E+01.03300.298 2904.42840.25-.000910          0 2 0          0 1 0 11  1 10       10  2  9      464426307294713152    69.0   63.0
 11 1810.499739 5.043E-29 5.910E+00.05930.315 4600.49730.55-.002560          0 3 0          0 2 0  9  5  5        9  4  6      434436807294713152    19.0   19.0
 11 1810.509414 6.658E-30 1.913E+00.03460.250 4871.94810.340.002420          0 2 0          0 1 0 14  7  7       13  8  6      334233807294713152    29.0   27.0
 11 1810.583966 1.703E-28 1.104E-01.03410.265 3587.66670.29-.010350          1 0 0          0 1 0 12  1 11       12  2 10      434233807294713152    25.0   25.0
 11 1810.628214 2.157E-20 3.936E+00.08740.433  315.77950.720.000820          0 1 0          0 0 0  5  3  3        4  2  2      576421307267662436    11.0    9.0
 11 1810.780973 5.072E-28 2.073E-07.08330.391  742.07630.690.000000          0 1 0          0 0 0  6  5  2        5  5  0     q5422308079917122 0    39.0   33.0
 11 1810.806758 1.689E-28 2.071E-07.08330.391  742.07300.690.000000          0 1 0          0 0 0  6  5  1        5  5  1     q5422308079917122 0    13.0   11.0
 11 1810.938994 1.945E-30 3.667E-02.01510.208 4564.10960.01-.021270          0 0 1          0 1 0 16  0 16       16  2 15      432230807294713152    99.0   99.0
 11 1810.997343 2.873E-23 6.909E+00.08770.391 2053.96870.72-.000330          0 2 0          0 1 0  6  3  4        5  2  3      564626307294 13152    39.0   33.0
 11 1811.119098 3.182E-29 1.498E+01.02030.265 5184.73420.04-.000160          1 1 0          1 0 0 13  0 13       12  1 12      434233807294713152    81.0   75.0
 11 1811.133958 2.517E-30 7.190E-01.06030.315 4783.64070.54-.014670          1 1 0          0 2 0  9  4  6        9  5  5      432230807294713152    19.0   19.0
 11 1811.156783 1.135E-30 2.624E-03.03510.250 3879.72080.36-.017930          1 0 0          0 1 0 14  0 14       13  3 11      432230807294713152    29.0   27.0
 11 1811.192197 1.045E-30 3.318E-03.04630.265 4123.28530.45-.022830          1 0 0          0 1 0 11  7  4       12  6  7      432230807294713152    69.0   75.0
 11 1811.250672 5.520E-29 6.320E+00.05420.298 4842.13130.500.001760          0 3 0          0 2 0 10  5  6       10  4  7      434436807294713152    63.0   63.0
 11 1811.270293 4.984E-29 2.506E-01.09000.412 4066.12260.73-.004630          1 1 0          0 0 1  5  4  1        4  2  2      434233807294713152    33.0   27.0
 11 1811.289693 1.886E-30 9.075E-02.08350.352 4368.54610.72-.000860          0 1 1          0 2 0  7  3  4        7  5  3      432230807294713152    15.0   15.0
 11 1811.399772 6.598E-30 2.255E+00.06840.315 5067.07670.59-.007910          0 1 1          0 0 1 10  3  7        9  4  6      434233807294713152    63.0   57.0
 11 1811.529688 4.003E-30 6.246E-01.02180.250 4941.60590.08-.016650          1 1 0          0 2 0 12  1 12       13  0 13      432230807294713152    75.0   81.0
 11 1811.538475 3.448E-26 3.543E-01.04530.298 2904.42840.38-.019040          1 0 0          0 1 0  9  1  8       10  2  9      564426307294713152    57.0   63.0
 11 1811.576411 5.642E-30 6.375E+00.04940.281 5105.72970.460.005610          0 3 0          0 2 0 11  5  7       11  4  8      432230807294713152    23.0   23.0
 11 1811.661101 5.585E-30 4.062E+00.03530.208 5089.33620.34-.006040          0 2 0          0 1 0 16  4 12       16  3 13      432230807294713152    33.0   33.0
 11 1811.695986 3.331E-28 5.163E+00.07180.434 4030.30610.64-.001910          0 1 1          0 0 1  4  4  1        3  3  0      434223807294713152     9.0    7.0
 11 1811.727849 1.770E-28 2.033E-07.07810.371  757.78020.670.000000          0 1 0          0 0 0  7  4  4        6  4  2     q5422308079917122 0    15.0   13.0
 11 1811.825015 1.180E-30 8.836E-02.01600.208 4847.62220.03-.018430          0 0 1          0 1 0 16  1 15       16  3 14      432230807294713152    99.0   99.0
 11 1811.958040 9.986E-28 5.155E+00.07040.434 4030.06980.62-.001530          0 1 1          0 0 1  4  4  0        3  3  1      434223807294713152    27.0   21.0
 11 1812.064591 5.920E-29 5.473E+00.06200.235 4638.35050.56-.000320          0 2 0          0 1 0 14  6  8       14  5  9      434233807294713152    29.0   29.0
 11 1812.112181 5.400E-30 2.303E-02.06770.371 4095.80330.55-.011180          0 1 1          1 0 0  7  1  7        6  1  6      432230807294713152    45.0   39.0
 11 1812.137960 4.841E-30 9.292E-10.07340.352  586.24350.650.000000          0 1 0          0 0 0  6  4  3        7  0  7     q5322308079917122 0    39.0   45.0
 11 1812.275478 3.186E-28 3.132E-08.09940.456   95.17590.740.000000          0 1 0          0 0 0  3  3  1        2  1  1     q5322308079917122 0     7.0    5.0
 11 1812.282164 4.525E-21 4.575E+00.07000.366 1006.11590.46-.014700          0 1 0          0 0 0  9  2  7        8  3  6      576421307267662436    57.0   51.0
 11 1812.320752 2.107E-30 2.689E-02.06730.371 4095.31530.54-.009270          0 1 1          1 0 0  7  0  7        6  0  6      432230807294713152    15.0   13.0
 11 1812.686322 5.919E-25 3.414E-04.08110.352  586.47920.690.004120          0 1 0          0 0 0  6  4  2        7  1  7      574426307260713049    13.0   15.0
 11 1812.725670 3.942E-27 8.656E-03.09030.371 2282.58960.73-.013760          1 0 0          0 1 0  6  0  6        6  3  3      534426807294713152    13.0   13.0
 11 1812.877747 1.418E-25 3.056E+01.01610.250 3391.1308-.04-.000400          0 2 0          0 1 0 14  0 14       13  1 13      464426807294713152    29.0   27.0
 11 1812.892754 4.256E-25 3.057E+01.01610.250 3391.1262-.04-.000380          0 2 0          0 1 0 14  1 14       13  0 13      464426807294713152    87.0   81.0
 11 1813.050409 1.489E-23 1.440E+00.03080.196 1774.61630.26-.008870          0 1 0          0 0 0 12  2 10       12  1 11      576321307274663029    25.0   25.0
 11 1813.233219 7.453E-25 1.890E+01.03340.298 2903.14600.250.001460          0 2 0          0 1 0 11  2 10       10  1  9      463420307274713129    23.0   21.0
 11 1813.284791 1.471E-30 3.342E-02.08640.391 4149.89920.720.005580          0 1 1          0 0 1  5  4  1        5  1  4      432230807294713152    11.0   11.0
 11 1813.309975 7.389E-30 3.360E-02.09910.456 3725.94180.750.009100          1 1 0          1 0 0  3  3  1        2  0  2      434233807294713152     7.0    5.0
